id,player_type_id,player_type_name,sample_index,type,label_target,preference_signal,preference_score,rating,game_title,igdb_game_id,igdb_lookup_query,igdb_slug,igdb_source_url,igdb_match_status,game_platform,primary_genres,play_modes,title,content,preference_keywords,avoidance_keywords,notes_for_model,source,generated_at
puzzle_solo-064,puzzle_solo,퍼즐 솔로 선호 플레이어,64,JOURNAL,mixed_preference,MIXED,0.08,,Civilization VI,,Civilization VI,sid-meiers-civilization-vi,https://www.igdb.com/games/sid-meiers-civilization-vi,slug_hint_only,PC,Strategy,Single player|Multiplayer,저널 - Civilization VI: 좋은 점과 마찰이 함께 남았다,오늘 Civilization VI을 하며 취향이 갈리는 지점을 메모했다. 장기 계획과 타일 판단은 퍼즐처럼 재미있다는 좋았지만 한 판이 너무 길어 순수 퍼즐 세션으로는 무겁다는 이유로 오래 이어 하지는 못했다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|STRATEGY|SYSTEMS|LONG_SESSION,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|STRATEGY|SYSTEMS|LONG_SESSION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-065,puzzle_solo,퍼즐 솔로 선호 플레이어,65,REVIEW,mixed_preference,MIXED,0.18,3,Into the Breach,,Into the Breach,into-the-breach,https://www.igdb.com/games/into-the-breach,slug_hint_only,PC,Strategy|Puzzle,Single player,리뷰 - Into the Breach은 일부만 내 취향이었다,"Into the Breach에서 재미를 느낀 순간은 있었다. 다만 전투 손실과 캠페인 압박은 차분한 퍼즐과 다르다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|TACTICAL_PUZZLE|TURN_BASED|PERFECT_INFORMATION,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|TACTICAL_PUZZLE|TURN_BASED|PERFECT_INFORMATION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-066,puzzle_solo,퍼즐 솔로 선호 플레이어,66,REVIEW,mixed_preference,MIXED,0.28,3.5,Slay the Spire,,Slay the Spire,slay-the-spire,https://www.igdb.com/games/slay-the-spire,slug_hint_only,PC,Strategy|Card & Board Game,Single player,리뷰 - Slay the Spire 플레이 후 남은 애매한 감정,Slay the Spire은 취향의 경계에 있는 게임이었다. 카드 조합을 계산하는 맛이 있다는 점은 좋았지만 확률과 빌드 운이 개입해 순수 논리 퍼즐과 차이가 있다는 점이 오래 플레이하는 데 방해가 됐다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|DECKBUILDING|STRATEGY|ROGUELIKE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|DECKBUILDING|STRATEGY|ROGUELIKE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-067,puzzle_solo,퍼즐 솔로 선호 플레이어,67,JOURNAL,positive_preference,LIKE,0.9,,Escape Simulator,,Escape Simulator,escape-simulator,https://www.igdb.com/games/escape-simulator,slug_hint_only,PC,Puzzle|Simulator,Single player|Co-op,저널 - Escape Simulator: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 Escape Simulator이다. 방 안의 사물과 단서를 조합해 탈출 루트를 찾는 흐름이 좋다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ESCAPE_ROOM|OBJECT_INSPECTION|COOP_OPTIONAL,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-068,puzzle_solo,퍼즐 솔로 선호 플레이어,68,REVIEW,negative_preference,DISLIKE,-0.66,2,Call of Duty: Modern Warfare III,,Call of Duty: Modern Warfare III,call-of-duty-modern-warfare-iii,https://www.igdb.com/games/call-of-duty-modern-warfare-iii,slug_hint_only,PC,Shooter,Single player|Multiplayer,리뷰 - Call of Duty: Modern Warfare III에서 선호 키워드가 약하게 잡혔다,Call of Duty: Modern Warfare III을 평가하면 완성도와 선호도는 따로 봐야 한다. 총격 연출은 강렬하다는 부분은 인정하지만 반사 신경 중심이라 규칙을 천천히 해석할 시간이 부족하다는 점이 더 크게 다가와 낮은 선호로 남았다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FPS|REFLEX_HEAVY|FAST_PACE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FPS|FAST_PACE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-069,puzzle_solo,퍼즐 솔로 선호 플레이어,69,REVIEW,negative_preference,DISLIKE,-0.58,2.5,EA Sports FC 24,,EA Sports FC 24,ea-sports-fc-24,https://www.igdb.com/games/ea-sports-fc-24,slug_hint_only,PC,Sport,Single player|Multiplayer,리뷰 - EA Sports FC 24은 오래 붙잡기 어려웠다,"추천 모델 관점에서 EA Sports FC 24은 부정 샘플에 가깝다. 스포츠 경기 반복은 추리와 공간 퍼즐 취향을 거의 건드리지 못한다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|SPORTS|COMPETITIVE|SEASONAL,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|SPORTS|COMPETITIVE|SEASONAL,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-070,puzzle_solo,퍼즐 솔로 선호 플레이어,70,JOURNAL,negative_preference,DISLIKE,-0.72,,Diablo IV,,Diablo IV,diablo-iv,https://www.igdb.com/games/diablo-iv,slug_hint_only,PC,RPG,Single player|Multiplayer,저널 - Diablo IV은 완성도와 별개로 내 취향 밖이었다,"오늘 Diablo IV을 시도했지만 금방 피로해졌다. 랜덤 장비 파밍이 논리 해법보다 반복 보상에 기대고 있다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|LOOT|GRIND|ACTION_RPG,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|LOOT|ACTION_RPG,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-071,puzzle_solo,퍼즐 솔로 선호 플레이어,71,REVIEW,negative_preference,DISLIKE,-0.66,2,Path of Exile,,Path of Exile,path-of-exile,https://www.igdb.com/games/path-of-exile,slug_hint_only,PC,RPG,Multiplayer,리뷰 - Path of Exile에서 선호 키워드가 약하게 잡혔다,Path of Exile을 평가하면 완성도와 선호도는 따로 봐야 한다. 빌드 트리는 복잡하고 분석할 거리가 많다는 부분은 인정하지만 파밍과 경제 지식 부담이 퍼즐의 깔끔함과 다르다는 점이 더 크게 다가와 낮은 선호로 남았다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|LOOT|BUILD_COMPLEXITY|GRIND,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|LOOT|BUILD_COMPLEXITY,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-072,puzzle_solo,퍼즐 솔로 선호 플레이어,72,REVIEW,negative_preference,DISLIKE,-0.58,2.5,Monster Hunter: World,,Monster Hunter: World,monster-hunter-world,https://www.igdb.com/games/monster-hunter-world,slug_hint_only,PC,RPG|Adventure,Single player|Co-op,리뷰 - Monster Hunter: World은 오래 붙잡기 어려웠다,"추천 모델 관점에서 Monster Hunter: World은 부정 샘플에 가깝다. 장비 파밍과 액션 숙련이 더 큰 비중이라 오래 맞지 않았다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ACTION_RPG|GRIND|BOSS_HUNT,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|ACTION_RPG|BOSS_HUNT,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-073,puzzle_solo,퍼즐 솔로 선호 플레이어,73,JOURNAL,negative_preference,DISLIKE,-0.72,,Apex Legends,,Apex Legends,apex-legends,https://www.igdb.com/games/apex-legends,slug_hint_only,PC,Shooter,Multiplayer,저널 - Apex Legends은 완성도와 별개로 내 취향 밖이었다,"오늘 Apex Legends을 시도했지만 금방 피로해졌다. 빠른 교전과 에임 압박이 사고 시간을 줄인다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|BATTLE_ROYALE|PVP_PRESSURE|REFLEX_HEAVY,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|BATTLE_ROYALE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-074,puzzle_solo,퍼즐 솔로 선호 플레이어,74,REVIEW,negative_preference,DISLIKE,-0.66,2,Fortnite,,Fortnite,fortnite,https://www.igdb.com/games/fortnite,slug_hint_only,PC,Shooter,Multiplayer,리뷰 - Fortnite에서 선호 키워드가 약하게 잡혔다,Fortnite을 평가하면 완성도와 선호도는 따로 봐야 한다. 건설과 전투의 조합은 독특하다는 부분은 인정하지만 시즌 콘텐츠와 전투 속도가 차분한 솔로 퍼즐과 맞지 않는다는 점이 더 크게 다가와 낮은 선호로 남았다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|BATTLE_ROYALE|SEASONAL|FAST_PACE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|BATTLE_ROYALE|SEASONAL|FAST_PACE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-075,puzzle_solo,퍼즐 솔로 선호 플레이어,75,REVIEW,negative_preference,DISLIKE,-0.58,2.5,Grand Theft Auto V,,Grand Theft Auto V,grand-theft-auto-v,https://www.igdb.com/games/grand-theft-auto-v,slug_hint_only,PC,Adventure|Shooter,Single player|Multiplayer,리뷰 - Grand Theft Auto V은 오래 붙잡기 어려웠다,"추천 모델 관점에서 Grand Theft Auto V은 부정 샘플에 가깝다. 명확한 규칙 퍼즐보다 액션과 상황극이 중심이라 선호도가 낮다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|OPEN_WORLD|ACTION|SANDBOX,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|OPEN_WORLD|ACTION|SANDBOX,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-076,puzzle_solo,퍼즐 솔로 선호 플레이어,76,JOURNAL,negative_preference,DISLIKE,-0.72,,Red Dead Redemption 2,,Red Dead Redemption 2,red-dead-redemption-2,https://www.igdb.com/games/red-dead-redemption-2,slug_hint_only,PC,Adventure,Single player|Multiplayer,저널 - Red Dead Redemption 2은 완성도와 별개로 내 취향 밖이었다,"오늘 Red Dead Redemption 2을 시도했지만 금방 피로해졌다. 느린 이동과 서사 몰입이 퍼즐 해법의 쾌감과는 다르게 다가왔다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|OPEN_WORLD|NARRATIVE|SLOW_PACE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|OPEN_WORLD|NARRATIVE|SLOW_PACE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-077,puzzle_solo,퍼즐 솔로 선호 플레이어,77,REVIEW,negative_preference,DISLIKE,-0.66,2,Tekken 8,,Tekken 8,tekken-8,https://www.igdb.com/games/tekken-8,slug_hint_only,PC,Fighting,Single player|Multiplayer,리뷰 - Tekken 8에서 선호 키워드가 약하게 잡혔다,Tekken 8을 평가하면 완성도와 선호도는 따로 봐야 한다. 프레임 지식과 심리전은 분석할 수 있다는 부분은 인정하지만 입력 숙련과 대전 압박이 혼자 푸는 퍼즐 취향과 충돌한다는 점이 더 크게 다가와 낮은 선호로 남았다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FIGHTING|COMBO_EXECUTION|PVP_PRESSURE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FIGHTING|COMBO_EXECUTION,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-078,puzzle_solo,퍼즐 솔로 선호 플레이어,78,REVIEW,negative_preference,DISLIKE,-0.58,2.5,Forza Horizon 5,,Forza Horizon 5,forza-horizon-5,https://www.igdb.com/games/forza-horizon-5,slug_hint_only,PC,Racing,Single player|Multiplayer,리뷰 - Forza Horizon 5은 오래 붙잡기 어려웠다,"추천 모델 관점에서 Forza Horizon 5은 부정 샘플에 가깝다. 속도와 차량 수집이 논리 추론 취향을 충분히 채우지 못한다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|RACING|COLLECTION|FAST_PACE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|RACING|COLLECTION|FAST_PACE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-079,puzzle_solo,퍼즐 솔로 선호 플레이어,79,JOURNAL,negative_preference,DISLIKE,-0.72,,Doom Eternal,,Doom Eternal,doom-eternal,https://www.igdb.com/games/doom-eternal,slug_hint_only,PC,Shooter,Single player,저널 - Doom Eternal은 완성도와 별개로 내 취향 밖이었다,"오늘 Doom Eternal을 시도했지만 금방 피로해졌다. 항상 움직이고 쏘는 압박이 조용한 사고 시간을 빼앗는다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FPS|HIGH_APM|ACTION,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FPS|HIGH_APM|ACTION,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-080,puzzle_solo,퍼즐 솔로 선호 플레이어,80,REVIEW,negative_preference,DISLIKE,-0.66,2,Hades,,Hades,hades,https://www.igdb.com/games/hades,slug_hint_only,PC,RPG|Hack and slash/Beat em up,Single player,리뷰 - Hades에서 선호 키워드가 약하게 잡혔다,Hades을 평가하면 완성도와 선호도는 따로 봐야 한다. 무기와 신 은혜 조합은 매력적이다는 부분은 인정하지만 반복 전투와 반응 조작이 퍼즐 중심 만족과 거리가 있다는 점이 더 크게 다가와 낮은 선호로 남았다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ROGUELIKE|ACTION|BUILD_CRAFTING,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|ROGUELIKE|ACTION|BUILD_CRAFTING,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
